id_cliente,fecha_registro,edad,genero,region,estado_civil,ingreso_mensual,gasto_mensual,deuda_total,score_crediticio,antiguedad_meses,frecuencia_compra,ultima_compra_dias,uso_app,tipo_plan,num_productos,tiene_tarjeta_credito,canal_registro,dia_semana_registro,hora_registro,codigo_postal,abandono
18661,2021-10-10,72,Otro,Norte,Divorciado,874790.9007038269,377016.15365681873,952628.7959613984,666.4109277502902,102,9,350,Bajo,Estandar,3,1,App,Miercoles,8,8783,1
18810,2019-02-17,22,Otro,Sur,Divorciado,1313795.0879507607,411138.94199551607,2697469.324569894,531.4484754688567,69,14,128,Bajo,Basico,5,1,Web,Viernes,6,8659,0
18810,2019-02-17,22,Otro,Sur,Divorciado,1313795.0879507607,411138.94199551607,2697469.324569894,531.4484754688567,69,14,128,Bajo,Basico,5,1,Web,Viernes,6,8659,0
18811,2021-06-01,75,Femenino,Sur,Soltero,498092.89305792254,436229.9046324382,1345703.2797042176,571.0017702537309,5,15,360,Alto,Premium,4,0,Web,Viernes,5,9765,0
18811,2021-06-01,75,Femenino,Sur,Soltero,498092.89305792254,436229.9046324382,1345703.2797042176,571.0017702537309,5,15,360,Alto,Premium,4,0,Web,Viernes,5,9765,0
18892,2023-05-03,35,Otro,Norte,Soltero,930304.9054709112,466092.3697479797,2430662.3475340065,785.3740543674123,9,13,95,Bajo,Estandar,1,1,Web,Sabado,14,7112,1
18892,2023-05-03,35,Otro,Norte,Soltero,930304.9054709112,466092.3697479797,2430662.3475340065,785.3740543674123,9,13,95,Bajo,Estandar,1,1,Web,Sabado,14,7112,1
18952,2023-01-07,24,Femenino,Centro,Divorciado,879959.9534746732,376344.0314689199,1627515.3290583794,516.6425306680934,59,1,93,Alto,Estandar,3,1,App,Miercoles,2,9097,1
18952,2023-01-07,24,Femenino,Centro,Divorciado,879959.9534746732,376344.0314689199,1627515.3290583794,516.6425306680934,59,1,93,Alto,Estandar,3,1,App,Miercoles,2,9097,1
18998,2018-06-14,49,Masculino,Centro,Divorciado,255953.8190406341,629160.8519456811,2548874.4808971286,619.2817268306377,56,15,16,Medio,Basico,3,0,Web,Viernes,3,7949,0
18998,2018-06-14,49,Masculino,Centro,Divorciado,255953.8190406341,629160.8519456811,2548874.4808971286,619.2817268306377,56,15,16,Medio,Basico,3,0,Web,Viernes,3,7949,0
19056,2023-03-25,48,Otro,Sur,Divorciado,904288.3988523586,205693.87827378427,2063268.7326477957,459.7504353393799,8,15,146,Medio,Estandar,1,0,App,Miercoles,22,5212,0
19056,2023-03-25,48,Otro,Sur,Divorciado,904288.3988523586,205693.87827378427,2063268.7326477957,459.7504353393799,8,15,146,Medio,Estandar,1,0,App,Miercoles,22,5212,0
19169,2018-10-02,38,Otro,Norte,Soltero,,277338.7047203941,2515883.038727164,639.9678848814802,89,5,173,Medio,Premium,4,1,Web,Domingo,3,9331,1
19169,2018-10-02,38,Otro,Norte,Soltero,,277338.7047203941,2515883.038727164,639.9678848814802,89,5,173,Medio,Premium,4,1,Web,Domingo,3,9331,1
19190,2019-08-18,68,Otro,Norte,Soltero,751393.850808243,482436.57495694165,-40650.69619554258,622.6364843766853,39,4,111,Bajo,Basico,5,1,Tienda,Martes,1,3805,0
19190,2019-08-18,68,Otro,Norte,Soltero,751393.850808243,482436.57495694165,-40650.69619554258,622.6364843766853,39,4,111,Bajo,Basico,5,1,Tienda,Martes,1,3805,0
19216,2022-09-30,77,Masculino,Sur,Soltero,625058.3931052512,269753.33273603674,2288719.665590872,556.5951230271588,106,16,334,Alto,Premium,3,0,Tienda,Miercoles,10,4836,0
19216,2022-09-30,77,Masculino,Sur,Soltero,625058.3931052512,269753.33273603674,2288719.665590872,556.5951230271588,106,16,334,Alto,Premium,3,0,Tienda,Miercoles,10,4836,0
19450,2019-06-30,45,Femenino,Sur,Divorciado,756272.001254935,,3047022.8754307576,596.3465353549722,20,15,253,Medio,Premium,4,1,Tienda,Miercoles,16,2592,0
19450,2019-06-30,45,Femenino,Sur,Divorciado,756272.001254935,,3047022.8754307576,596.3465353549722,20,15,253,Medio,Premium,4,1,Tienda,Miercoles,16,2592,0
19504,2022-07-03,64,Masculino,Centro,Divorciado,1091933.341224654,448555.9292428173,1023913.1126478268,714.299163872193,76,17,289,Bajo,Premium,2,1,App,Domingo,23,4400,1
19504,2022-07-03,64,Masculino,Centro,Divorciado,1091933.341224654,448555.9292428173,1023913.1126478268,714.299163872193,76,17,289,Bajo,Premium,2,1,App,Domingo,23,4400,1
19639,2022-03-19,69,Femenino,Centro,Soltero,830216.5915751931,216841.13651436247,1738835.2627797662,671.4211632653238,42,12,69,Alto,Premium,4,1,Tienda,Lunes,15,6205,0
19639,2022-03-19,69,Femenino,Centro,Soltero,830216.5915751931,216841.13651436247,1738835.2627797662,671.4211632653238,42,12,69,Alto,Premium,4,1,Tienda,Lunes,15,6205,0
19661,2020-06-13,20,Femenino,Norte,Casado,,400255.4168368698,2379419.220148764,531.8216800903128,57,7,147,Medio,Estandar,2,0,Web,Viernes,22,8743,1
19661,2020-06-13,20,Femenino,Norte,Casado,,400255.4168368698,2379419.220148764,531.8216800903128,57,7,147,Medio,Estandar,2,0,Web,Viernes,22,8743,1
19701,2021-01-31,37,Masculino,Norte,Soltero,898012.967871852,356220.8199702227,406067.2241948722,697.5495919260296,75,18,62,Alto,Estandar,3,1,App,Lunes,9,6914,0
19701,2021-01-31,37,Masculino,Norte,Soltero,898012.967871852,356220.8199702227,406067.2241948722,697.5495919260296,75,18,62,Alto,Estandar,3,1,App,Lunes,9,6914,0
19751,2021-06-15,63,Femenino,Norte,Divorciado,555815.9935314754,454091.5002236577,2900981.2761143725,813.9295395756103,87,13,60,Medio,Estandar,5,0,Web,Lunes,13,3351,0
19751,2021-06-15,63,Femenino,Norte,Divorciado,555815.9935314754,454091.5002236577,2900981.2761143725,813.9295395756103,87,13,60,Medio,Estandar,5,0,Web,Lunes,13,3351,0
19824,2022-09-25,77,Otro,Norte,Soltero,900892.6298498056,154863.4329795215,2020135.3877643931,640.8729222737884,78,17,18,Bajo,Estandar,5,0,App,Miercoles,8,1864,0
19824,2022-09-25,77,Otro,Norte,Soltero,900892.6298498056,154863.4329795215,2020135.3877643931,640.8729222737884,78,17,18,Bajo,Estandar,5,0,App,Miercoles,8,1864,0
19903,2023-06-21,33,Otro,Norte,Soltero,605898.1908523913,489663.996584757,1666626.288986741,620.3953833546166,65,10,311,Bajo,Premium,4,1,Tienda,Jueves,17,7198,1
19903,2023-06-21,33,Otro,Norte,Soltero,605898.1908523913,489663.996584757,1666626.288986741,620.3953833546166,65,10,311,Bajo,Premium,4,1,Tienda,Jueves,17,7198,1
19922,2020-01-22,52,Masculino,Sur,Casado,892522.0423377054,161697.1803668879,1750558.508192986,662.2744433643567,12,15,274,Bajo,Premium,1,0,App,Viernes,3,4398,1
19922,2020-01-22,52,Masculino,Sur,Casado,892522.0423377054,161697.1803668879,1750558.508192986,662.2744433643567,12,15,274,Bajo,Premium,1,0,App,Viernes,3,4398,1
19924,2018-01-17,54,Otro,Centro,Casado,822109.7011694673,489936.535727406,2022069.9953510785,584.83015741558,104,18,145,Bajo,Estandar,1,0,Tienda,Miercoles,17,8097,1
19924,2018-01-17,54,Otro,Centro,Casado,822109.7011694673,489936.535727406,2022069.9953510785,584.83015741558,104,18,145,Bajo,Estandar,1,0,Tienda,Miercoles,17,8097,1
19983,2022-02-17,26,Otro,Centro,Soltero,947809.404071342,221838.91672348007,3226055.7260268875,556.2852627384788,69,6,361,Alto,Basico,1,1,Tienda,Jueves,5,6118,1
19983,2022-02-17,26,Otro,Centro,Soltero,947809.404071342,221838.91672348007,3226055.7260268875,556.2852627384788,69,6,361,Alto,Basico,1,1,Tienda,Jueves,5,6118,1
